numero de sequencia,tempo inicial,tempo final,tamanho
10192,1742170884466737300,1742170884466737300,8
10193,1742170884470113400,1742170884472393900,8
10194,1742170884471901400,1742170884472393900,8
10195,1742170884474442100,1742170884476635600,8
10196,1742170884475963300,1742170884477644700,8
10197,1742170884477644700,1742170884479500600,8
10198,1742170884479172500,1742170884479500600,8
10199,1742170884480509600,1742170884480509600,8
10200,1742170884482228900,1742170884482228900,8
10201,1742170884484012300,1742170884484314600,8
10202,1742170884485332800,1742170884486248500,8
10203,1742170884487257900,1742170884487257900,8
10204,1742170884489147500,1742170884489485600,8
10205,1742170884490491500,1742170884490491500,8
10206,1742170884492199600,1742170884492199600,8
10207,1742170884493958300,1742170884493958300,8
10208,1742170884495739100,1742170884495739100,8
10209,1742170884497545100,1742170884497545100,8
10210,1742170884499094300,1742170884499094300,8
10211,1742170884500816700,1742170884502899800,8
10212,1742170884502142300,1742170884502899800,8
10213,1742170884503908200,1742170884505350500,8
10214,1742170884505350500,1742170884505350500,8
10215,1742170884507147900,1742170884507147900,8
10216,1742170884509570700,1742170884509570700,8
10217,1742170884511346000,1742170884511346000,8
10218,1742170884513116400,1742170884513116400,8
10219,1742170884514926100,1742170884515652300,8
10220,1742170884516662600,1742170884516662600,8
10221,1742170884519038600,1742170884521183800,8
10222,1742170884520548700,1742170884523089100,8
10223,1742170884522205900,1742170884525134900,8
10224,1742170884524114100,1742170884525134900,8
10225,1742170884527050400,1742170884527050400,8
10226,1742170884529263900,1742170884529263900,8
10227,1742170884531081500,1742170884531081500,8
10228,1742170884532846900,1742170884532846900,8
10229,1742170884534586300,1742170884536104600,8
10230,1742170884536613400,1742170884536946800,8
10231,1742170884537959400,1742170884537959400,8
10232,1742170884539476400,1742170884539476400,8
10233,1742170884541208200,1742170884541208200,8
10234,1742170884542945600,1742170884542945600,8
10235,1742170884544699000,1742170884544699000,8
10236,1742170884546214200,1742170884546214200,8
10237,1742170884547928600,1742170884547928600,8
10238,1742170884549448200,1742170884549448200,8
10239,1742170884551176900,1742170884553187200,8
10240,1742170884553187200,1742170884553698300,8
10241,1742170884555268900,1742170884555797200,8
10242,1742170884556816000,1742170884556816000,8
10243,1742170884558526400,1742170884559063200,8
10244,1742170884560070600,1742170884560070600,8
10245,1742170884561828900,1742170884562138500,8
10246,1742170884563150500,1742170884564619500,8
10247,1742170884564619500,1742170884564619500,8
10248,1742170884566145100,1742170884566525400,8
10249,1742170884569060500,1742170884571574000,8
10250,1742170884570853100,1742170884573285500,8
10251,1742170884572585400,1742170884575315600,8
10252,1742170884574302200,1742170884575315600,8
10253,1742170884576314200,1742170884576314200,8
10254,1742170884578029300,1742170884578029300,8
10255,1742170884579548700,1742170884579548700,8
10256,1742170884581283500,1742170884581283500,8
10257,1742170884583068000,1742170884583068000,8
10258,1742170884584861300,1742170884585722800,8
10259,1742170884586730200,1742170884587220100,8
10260,1742170884588233700,1742170884589243500,8
10261,1742170884590419800,1742170884590419800,8
10262,1742170884592173100,1742170884592173100,8
10263,1742170884593975800,1742170884593975800,8
10264,1742170884595731700,1742170884595731700,8
10265,1742170884597488400,1742170884597488400,8
10266,1742170884599041400,1742170884599041400,8
10267,1742170884600832300,1742170884600832300,8
10268,1742170884602582700,1742170884602582700,8
10269,1742170884604394800,1742170884604394800,8
10270,1742170884606713000,1742170884606713000,8
10271,1742170884608483300,1742170884609058800,8
10272,1742170884610073900,1742170884610457900,8
10273,1742170884611479200,1742170884612123200,8
10274,1742170884613132300,1742170884613132300,8
10275,1742170884614851200,1742170884616430700,8
10276,1742170884616430700,1742170884618448800,8
10277,1742170884619995400,1742170884621884200,8
10278,1742170884621401300,1742170884623537700,8
10279,1742170884622895300,1742170884624556900,8
10280,1742170884624556900,1742170884627004300,8
10281,1742170884626626800,1742170884628013100,8
10282,1742170884628013100,1742170884629024200,8
10283,1742170884629531800,1742170884629531800,8
10284,1742170884631276700,1742170884631622100,8
10285,1742170884632631700,1742170884632631700,8
10286,1742170884634436200,1742170884636352500,8
10287,1742170884635957800,1742170884636352500,8
10288,1742170884637359900,1742170884639240600,8
10289,1742170884638885300,1742170884639240600,8
10290,1742170884640250000,1742170884640250000,8
10291,1742170884641984200,1742170884641984200,8
10292,1742170884643774500,1742170884643774500,8
10293,1742170884645512500,1742170884645512500,8
10294,1742170884647219800,1742170884647219800,8
10295,1742170884649034600,1742170884649034600,8
10296,1742170884650794300,1742170884650794300,8
10297,1742170884652564600,1742170884653024100,8
10298,1742170884654031700,1742170884654031700,8
10299,1742170884656115400,1742170884656115400,8
10300,1742170884657856200,1742170884658871200,8
10301,1742170884659385800,1742170884660349600,8
10302,1742170884661360900,1742170884661781400,8
10303,1742170884662788300,1742170884663129200,8
10304,1742170884665159700,1742170884665464600,8
10305,1742170884666473300,1742170884666889800,8
10306,1742170884667898900,1742170884669887600,8
10307,1742170884669431400,1742170884671196800,8
10308,1742170884670895100,1742170884671196800,8
10309,1742170884672609700,1742170884673173400,8
10310,1742170884674179900,1742170884674179900,8
10311,1742170884675912200,1742170884675912200,8
10312,1742170884677664300,1742170884677664300,8
10313,1742170884679223400,1742170884679223400,8
10314,1742170884681006400,1742170884681006400,8
10315,1742170884682759400,1742170884682759400,8
10316,1742170884684481900,1742170884686424500,8
10317,1742170884686005000,1742170884686424500,8
10318,1742170884687430700,1742170884687430700,8
10319,1742170884688959300,1742170884689358500,8
10320,1742170884690363900,1742170884690363900,8
10321,1742170884692043900,1742170884692043900,8
10322,1742170884693814300,1742170884693814300,8
10323,1742170884695584100,1742170884695584100,8
10324,1742170884697316500,1742170884697316500,8
10325,1742170884698856300,1742170884698856300,8
10326,1742170884700554000,1742170884700554000,8
10327,1742170884702338000,1742170884703348800,8
10328,1742170884704353900,1742170884706977500,8
10329,1742170884706977500,1742170884707960300,8
10330,1742170884708966400,1742170884708966400,8
10331,1742170884710690700,1742170884711094200,8
10332,1742170884713124400,1742170884713524700,8
10333,1742170884714537300,1742170884714537300,8
10334,1742170884716065600,1742170884716065600,8
10335,1742170884717814000,1742170884719728300,8
10336,1742170884719335500,1742170884719728300,8
10337,1742170884720740100,1742170884722566200,8
10338,1742170884722204200,1742170884722566200,8
10339,1742170884723570800,1742170884723570800,8
10340,1742170884725243700,1742170884725243700,8
10341,1742170884726964000,1742170884726964000,8
10342,1742170884728756200,1742170884729298200,8
10343,1742170884730304500,1742170884730304500,8
10344,1742170884732001400,1742170884732326000,8
10345,1742170884733331400,1742170884733331400,8
10346,1742170884735057800,1742170884735810300,8
10347,1742170884737072700,1742170884737072700,8
10348,1742170884738968800,1742170884738968800,8
10349,1742170884740746400,1742170884740746400,8
10350,1742170884742504700,1742170884742820700,8
10351,1742170884743825500,1742170884743825500,8
10352,1742170884745502700,1742170884745502700,8
10353,1742170884747229900,1742170884747229900,8
10354,1742170884749531800,1742170884749531800,8
10355,1742170884751270000,1742170884754187100,8
10356,1742170884753166600,1742170884754187100,8
10357,1742170884755809600,1742170884757871600,8
10358,1742170884757871600,1742170884760188000,8
10359,1742170884759536700,1742170884761544900,8
10360,1742170884761197500,1742170884761544900,8
10361,1742170884762553700,1742170884762904300,8
10362,1742170884763909600,1742170884763909600,8
10363,1742170884765623300,1742170884765623300,8
10364,1742170884767417100,1742170884767417100,8
10365,1742170884768965000,1742170884769700100,8
10366,1742170884770974500,1742170884772924300,8
10367,1742170884772399400,1742170884810824100,8
10368,1742170884775943900,1742170884824421800,8
10369,1742170884779304800,1742170884825940600,8
10370,1742170884782787000,1742170884827254100,8
10371,1742170884789139800,1742170884827254100,8
10372,1742170884796180800,1742170884828263300,8
10373,1742170884802669300,1742170884830287100,8
10374,1742170884807369200,1742170884830287100,8
10375,1742170884810403200,1742170884831295400,8
10376,1742170884811837300,1742170884831295400,8
10377,1742170884814372000,1742170884833060200,8
10378,1742170884816402200,1742170884833060200,8
10379,1742170884817751800,1742170884834842700,8
10380,1742170884819274400,1742170884836882500,8
10381,1742170884820811700,1742170884836882500,8
10382,1742170884822470400,1742170884836882500,8
10383,1742170884823882400,1742170884849311500,8
10384,1742170884825427800,1742170884850959400,8
10385,1742170884826949900,1742170884854015100,8
10386,1742170884828263300,1742170884856311200,8
10387,1742170884829785800,1742170884857992200,8
10388,1742170884831295400,1742170884859518200,8
10389,1742170884833060200,1742170884860573500,8
10390,1742170884834842700,1742170884861583400,8
10391,1742170884836882500,1742170884861583400,8
10392,1742170884838622300,1742170884863343900,8
10393,1742170884840151300,1742170884863343900,8
10394,1742170884844241900,1742170884863343900,8
10395,1742170884846760900,1742170884865054000,8
10396,1742170884848786700,1742170884865054000,8
10397,1742170884850959400,1742170884865054000,8
10398,1742170884852978400,1742170884867364000,8
10399,1742170884855717200,1742170884869295600,8
10400,1742170884857992200,1742170884870696700,8
10401,1742170884860028300,1742170884870696700,8
10402,1742170884861583400,1742170884872551000,8
10403,1742170884863343900,1742170884872551000,8
10404,1742170884865054000,1742170884873559200,8
10405,1742170884866964100,1742170884873559200,8
10406,1742170884868953600,1742170884875366200,8
10407,1742170884870306200,1742170884875366200,8
10408,1742170884871707400,1742170884875366200,8
10409,1742170884873559200,1742170884877129900,8
10410,1742170884875366200,1742170884877129900,8
10411,1742170884877129900,1742170884877129900,8
10412,1742170884878860500,1742170884878860500,8
10413,1742170884880543800,1742170884880543800,8
10414,1742170884882296300,1742170884882296300,8
10415,1742170884884098800,1742170884884098800,8
10416,1742170884885874200,1742170884886368800,8
10417,1742170884887377800,1742170884887377800,8
10418,1742170884888900000,1742170884888900000,8
10419,1742170884890610800,1742170884890610800,8
10420,1742170884892371900,1742170884892371900,8
10421,1742170884894148700,1742170884894148700,8
10422,1742170884895908500,1742170884895908500,8
10423,1742170884897658000,1742170884897658000,8
10424,1742170884899280200,1742170884899913900,8
10425,1742170884900922500,1742170884900922500,8
10426,1742170884902721600,1742170884903140700,8
10427,1742170884904149800,1742170884904149800,8
10428,1742170884906162900,1742170884906162900,8
10429,1742170884907868700,1742170884907868700,8
10430,1742170884909388000,1742170884909388000,8
10431,1742170884911111700,1742170884911111700,8
10432,1742170884912858300,1742170884912858300,8
10433,1742170884914664700,1742170884914664700,8
10434,1742170884916218400,1742170884916218400,8
10435,1742170884917958900,1742170884919903100,8
10436,1742170884919537100,1742170884920914500,8
10437,1742170884920914500,1742170884921711900,8
10438,1742170884922717300,1742170884922717300,8
10439,1742170884924402900,1742170884924402900,8
10440,1742170884926253600,1742170884926253600,8
10441,1742170884928023400,1742170884928023400,8
10442,1742170884929534500,1742170884929534500,8
10443,1742170884931216300,1742170884931216300,8
10444,1742170884932983000,1742170884932983000,8
10445,1742170884934684600,1742170884936209700,8
10446,1742170884936724000,1742170884939256800,8
10447,1742170884938743000,1742170884939256800,8
10448,1742170884940779500,1742170884940779500,8
10449,1742170884942578700,1742170884942578700,8
10450,1742170884944370900,1742170884946674000,8
10451,1742170884945931900,1742170884946674000,8
10452,1742170884947685100,1742170884947685100,8
10453,1742170884949204800,1742170884949204800,8
10454,1742170884950877600,1742170884950877600,8
10455,1742170884952649000,1742170884953156700,8
10456,1742170884954173500,1742170884955183700,8
10457,1742170884956192700,1742170884956192700,8
10458,1742170884958070600,1742170884958070600,8
10459,1742170884959592900,1742170884959592900,8
10460,1742170884961340100,1742170884961340100,8
10461,1742170884963104700,1742170884963104700,8
10462,1742170884964837000,1742170884964837000,8
10463,1742170884966362200,1742170884966362200,8
10464,1742170884968114200,1742170884969637300,8
10465,1742170884970149900,1742170884971637500,8
10466,1742170884971637500,1742170884971637500,8
10467,1742170884973420700,1742170884973420700,8
10468,1742170884975157800,1742170884975489900,8
10469,1742170884976495200,1742170884976495200,8
10470,1742170884978194000,1742170884978194000,8
10471,1742170884979719900,1742170884979719900,8
10472,1742170884981505500,1742170884981505500,8
10473,1742170884983283300,1742170884983283300,8
10474,1742170884986109300,1742170884987820000,8
